restaurantID,name,reviewID,Review Sentiment,rating_y
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,CD2ebg0BsmH_M5AA4mVdLA,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,CFDIikV3LTassgHYNwqGPQ,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,CIpsKR5JG5Qd5HkCctujHA,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,cj5PCpxOVACxB9YBXUnAjQ,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ck-7euUZDVmspwMqHa-0bw,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,CN2r1PS2Siv3HQzwCZY,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,CN2r1PS2Siv3HQzwCZY_xA,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,CTHvVlig3bne2YcI36Ru,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,CTHvVlig3bne2YcI36Ru_w,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,CtrJs04YHeDfSC2MjzcKtg,negative,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,cWpbWAln8PSX6oiv2hON5g,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,daCYrp5PbckK1YDd59tILg,negative,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,DAGyOstXYoBZH5JoPd34hg,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,DAphci3K26C8BKjt2Yp9aA,negative,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,DbrFNV7zDo532Rg14tUUXA,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,dHU15JDml6IhAJtU84mnUA,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,DiqYrjKWFyAe96djx5PKDA,positive,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,DmHV2gAw3WK6RCi_8BS5kQ,negative,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,DOELkg2q1fUUcez1hz6lEg,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,dpNeBTlFHCph0lt8bav9Mw,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,DZcjl-m0WbG1JhYjMqHaOA,negative,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,E6AxVIkRDCL-PvThwCc7Lg,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,EASFLpsB9LAvVAlOkJAA,positive,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,EASFLpsB9LAvVAlOkJAA_w,positive,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,eC7fR0w--Ut6GCvMdjf0lg,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,EEJkvNycGkrOOqOaFU6aLg,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,eEo6HaWx0sKrmUqWjsOVVQ,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,eFOCDlgyKL-yBEGRNun7Pw,negative,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,EFuKiMpPgh6Opc,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,EFuKiMpPgh6Opc_OF7DHGQ,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,eHSD2ZUcpQBNFei-YAxUvg,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Ej2RYVh0uVmLYYA8DiRIzg,negative,1
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,eLOL1AGpppGegRxS3hhLaQ,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,enB92dIolc4aBIsodd29Hw,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,eNvQgHjeduZJLt3mWh7zDg,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,eQFmlxJ3M1x-4ppJ1gZpQw,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,EReigcnMGFQRDiwj2GMVtA,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,esvKM6NIjML8m,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,EsVqzkz0jE-0T1JwCPi-Dg,negative,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,EUOxa5ijT,positive,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,EUOxa5ijT_lhlVKXPfQvKg,positive,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,evI46NbuwgyUdl-LYdHepg,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ewJNU6ODJVqGVH,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ewJNU6ODJVqGVH_XJcGGpQ,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,eWPseHl2rPm,negative,1
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Exzuwnf5cXLFNa-mZ6ESNQ,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,eyV_iHvZ-EbRsxKYFfMC-g,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ez8WaVY8n8TZAcNmF377Xw,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,F0fxxK0QnHdqASYCl7f6KA,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,faaQMbaXTsDsaNUDSk6xmQ,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,fDeRDpUWOdKZ-jav4FIXEg,negative,1
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Fej9oHfo9B-wUiQqLjARnw,negative,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,FfT5lM2920vQvqvFU8KhQQ,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Fgc9U0RolvOhcw1OF-tqmw,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,firkh5paFXFvmG2oS8wKUg,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,fJ8PddUa4Ne2olRwOJnl,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,fJ8PddUa4Ne2olRwOJnl_g,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,FKKgoCnlxtyD39jErbiyZw,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,fNsjLPZFfTDJjtnSLsVRCA,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,FPgthZbuTNMhk-xlpiGbeA,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,fqa1RR5mvfjur3,negative,1
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,fqa1RR5mvfjur3_ztQEwJg,negative,1
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,FQPyvtQLzVfdXmSKum0Szg,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,fT92WMxsQY,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,FUmCkWLfrmGn9iJpCz7PpQ,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Fwv6xWwkXgLVIJNlp16Ddw,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Fxpsax3J4kZ58bNOf-,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,G6AJ73cMiweTzcMYnD4e5w,negative,1
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,G96VfwUqyqucbS8kYTbBbg,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,G9u,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,G9u_CptvRZjC4kR7jA04Rw,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gdlUrJljTJfy,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gdlUrJljTJfy_Tei9fZYLw,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gDmcQrxfHdmU4UUOXnhWbQ,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gE6mNcSLOUUMBiAF2IPizw,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gGlXqFW0QbgmnC6pVB-CfQ,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gHFEvI07D-hgUdErricwwQ,negative,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ghleBLzlSSQTb42A16CwaQ,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gIfygeBJEv6puVMMixfRow,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gL6VEO2YVFm3Atgk,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,GMetjTuXUuRnADZkjx9IvQ,positive,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,GMPKAJk2uehJqmM7EUGVnA,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gnBqjwmFXJjuA6bPhO,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gnBqjwmFXJjuA6bPhO_P7Q,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gNPPBqRow-S9g2F1kdR0LQ,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,GomZpNrzkHkgkJF,negative,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gpI1goWbTjwVm4WdT3f5mA,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,GtBRPWkzOiXfgkWIxaaf7A,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,GuNDCgJ1GlKNt42WPtB,negative,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,GuNDCgJ1GlKNt42WPtB_TQ,negative,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gxXK4cgudWq6s3xD0KMEEw,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,H2pNGEU5hXQAqYzupZ-SFw,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,H359s2Gsw8jxDTOmxRqUpQ,negative,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,h37vBmbcV3UDmmmx8PwEFA,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,h3IXoZT74sjOhCR7snPagg,negative,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,H5dmsF6qJtKD,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,H5dmsF6qJtKD_CcQtRcLvw,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,h6idmw3ybLXWUsfpN8shRQ,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,HERHLhjoIo3cYenWR7eYxQ,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,HFNpAMyWB9tq-J1YraHQqw,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hFv0D0juUwgnGdAkGaKckg,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,HgMLeWUl8r7eV8xChIx0Tw,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hgV5VPtbl8IbmecTL15c1w,negative,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,HipicPcQrxmuUG0hunvxFA,negative,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hJWwIdpMrCC5UMQwu-V_gw,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,HOUcIMWJg-bccLRnoXP,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,HOUcIMWJg-bccLRnoXP_Wg,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hp1n3ExzZc19HkDtnd-Jfg,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Hpf0r4BaW7JyvB4A83wz0g,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hPIUiBXSLdRuhGoPYKMuVA,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Hra8mTKJmfvtucjKlzUlrg,positive,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hvVsy0xFy8kJ4HoVZbkv3Q,positive,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hX6wxs8Fzl,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hX6wxs8Fzl_R8JuxqbyEQA,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hx8,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hx8_WHVxRrTjFnPVeuZJ8A,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Hykh9LhfUzs9Bof9WfWHQA,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IBcTRJVtSPTdoUsCzqDo2g,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Ic6OdGYU,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Ic6OdGYU_jZImnsAlrWKPg,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ICJxHV6X,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ICJxHV6X_xlN4DYygmLAdg,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IDTvGRp,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IDTvGRp__oGrZqWd6kmdBA,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IF0vhZRQMOzRThgOpDg0,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IF0vhZRQMOzRThgOpDg0_A,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IJxrUgsuSCC-x4e,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IJxrUgsuSCC-x4e_1p7Apg,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IofEIS-vRnmWrJ1G5xtmng,negative,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Ip5NKn2zgBAQ1sKhkZGkoA,negative,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IPixBE954dBjScCUTDWP5Q,negative,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ipz9Qsn7GdNulHAJtVsUew,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IuC3zX0yoyVGSIcRiKXiUA,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,iV5Xj2PRqOMymtEGIda02A,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IX80o0s8WRaC,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IXCUYhuIsIqdjocNQyRlCA,negative,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,iXMcQJ17GYJPce8ShIQL5A,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IXO1cKOSx35,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IXO1cKOSx35_1StAn3XDJw,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,j1AoBB2DdoBZAx7aqn,negative,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,j1AoBB2DdoBZAx7aqn_Mug,negative,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,j7MPRGMcyqGHYVGK3izKNA,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jA9Q6xyvT-1IxnsNwKA2yw,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JEjgQoV,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JEjgQoV_HEAEI1T4ipFLOw,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Jf0ubiLNCM41llvhMzH99Q,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JGvRYRonqNLTscU0RDSA1w,negative,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jHeOj5TLWpUu7IePDpGovA,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jhMkSYMTPtEXna-ur9hazw,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JIkhu2iff2,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JIkhu2iff2_GNPtBcPSUXA,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jIVJP1Hf6lCB-jaHmLslvA,negative,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jJPNZf5Z-nqgFj2sEwytuA,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Jkxm0Ej8fGOop1Y,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Jkxm0Ej8fGOop1Y_lIG53g,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JmrR9LLmpIXL4tsvLeY7Sw,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JOd7HX1xPQyDjGVXYABQ,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JOd7HX1xPQyDjGVXYABQ_A,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jrs1BqL4zmrcHwMFR9o7MQ,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JSA6zLDENyVNIVGMhwSfBw,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Jt585cZ15JIKI7cXAN80NA,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jtHBKMBCiv8YVlCV,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jtHBKMBCiv8YVlCV_QGwbw,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jWr1qb2sonQarEBfnYWt0g,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JXP8hvFI780pHos91l1PQA,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jXrhZUMxMDWpf9g1Yi-pDw,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jy-PpS1ELv2ZoSgioBThaQ,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JZmymfohFsAtfCWu0KAs1A,negative,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,k3xP8B_qqLCs7L8PDFdrKQ,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,K6Tdt2J0iqljClZnyI6Hng,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,K8IKjSFHN16NFXLzUOnPFg,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,K8QDMg-YooLP7TDRc_slNg,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,kA4qe-Httzipq6RGtcflPA,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,kaBTKam9lIjO1VbXNCDvDw,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,KAmd6tSTtkObJ0eFaBDsSQ,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Kd69,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Kd69_Ftz8ftaVp4ja1yKfw,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,kFmEANZaq7QLo2f5jyZj8Q,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,KjhlcsEG5iKlnCaEeoLuGw,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,KsBEj5pPgPJIvQSSmbIk,positive,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,KsBEj5pPgPJIvQSSmbIk_Q,positive,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Kt14xCu82itnqIN4YPRdig,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,KTkVoaGocQaAWB-izFrdmg,positive,1
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,kUda4zN2ah0nmSLa7JULkA,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,KV151mYBdCSoV8TxSnb8Hw,negative,1
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,kV8DxHMcGBCO,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,kV8DxHMcGBCO_FIrw_i1ZQ,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,kW2xN5Hn6o0P5wiTc4EggA,negative,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,kyvjqT3l37vh,negative,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,kyvjqT3l37vh_A_U3SwRYA,negative,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,L-19wASNIwfADOzxDKIPAw,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,L0_MVtZEW7TIeAAcjkZowg,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,L6-I-dBmMzq2UKHiE4JuzA,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,L60sIcCKTdPycAH52BntDQ,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,lbVJLqNUah-GruFuRMLqDw,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Lcf5GMqcGWV4T6hvUXPymw,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,LHcyWqf5wmpp7R-7fsoc-A,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,liMVZHinVfqQ7FvUl8yBvg,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,lnohBN,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,lPsk73yC7LfbMuBy6SAgOQ,negative,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,lqq5yMLTo0Yqv2Xk8A45hw,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Lry32yUk3ql19vd1X6tbNQ,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,LSjJJ1O57spE46VrKXZheg,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,LtOHUwciU8lOQ7VhOxUuxQ,negative,1
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,lUEGrNTwT0K9UE0FhAV71g,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,lu_qXfsZ5pg7Rr-GE7KCUg,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,lVzHNYr47r81Fm_IsBbrmg,negative,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,lx8drXQxhZNW8gILJPnodA,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,M0KHrnzYa4XE4tyl2k6VhQ,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,m2QxfH200AazrZRFjzjtdg,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,M5IltZ4viIJJ94jVmrADdg,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,M8NcN,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,M8NcN_Z1Nozp5slbyXl_SA,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,maOVsIwNx0ScGnJxBlGDJQ,negative,1
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,mCAp3IVkXX-PvlyktXElRQ,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,mg73IJJ5qVCJwKVn9V1YpA,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,mhIADWjakRcti5tunr-qSw,negative,1
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,MhkDAY6iqyUgLb,negative,1
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,MhkDAY6iqyUgLb_iaPW1EQ,negative,1
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,mIGHrJKlm,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,mIGHrJKlm_6MmtasfSINbg,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,mPJW,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,mPJW_hWNe8K1fWvj1eOsfQ,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,MttIiSuPJxSkRmHP5lgRWQ,negative,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,MvuXTW8AJonU7DZCXyzXkg,positive,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,MYJv62B1ZRHJ8mSxsKKT_A,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,n1QewS2plUNKj5ikWSXmCA,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,n6k3rbwc9FCFxWqRilyGdA,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,n9Eg-wmpVVzD7YZdEy9ErQ,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,N9MGmOrR9n-PjydiGPXv4w,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,NAr36R1uX,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,NAr36R1uX_VjPfpdX7kiuw,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,nCJpXKvSOsvSrAZqesJmLQ,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ncvHFO7p,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ncvHFO7p_kKmeYdMI4DjwA,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,nfCqGWp6UIqeKtcuAg1KYQ,negative,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,NhcKdjHrRoLQBi9coiAUIw,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,nI6cGei3YRYzF2oZJJqjxQ,negative,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,nJ3LaWGJQeZHHsmUg-dCaA,positive,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,nLInp_YlGxB3lTr2tEWEng,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,NM-0MQshNpoj2bhiAjBStg,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,NOBfkh1Pdpbw9KANWsgnhg,negative,1
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,npSUEGLvIYkJH0QQHqXeHw,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ntwKkinMMK3SQnh5ELSQHQ,positive,5
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,nuuAL-k2kLiSmQLxewyY9Q,negative,2
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,NvHyw2jB3i2,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,NvHyw2jB3i2_0JSVB_HbiQ,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,o-Bn4ynDs1jklRZat9V5Kw,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,o1Jv6PRqz9L,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,o1Jv6PRqz9L_P5c6cwp0Gg,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,O4CBAPwJQ,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,O4CBAPwJQ_43KbqArpFxpQ,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,O7v87pq3hyVajzbtQ36qcg,negative,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,O8hAYpAvCX71tFcsqdxDfA,positive,4
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,O9c35MbCKnUL5nXpOkduSA,negative,3
ms5ge1XY9-Alu7HkybAMdQ,Giordano's,o9cj86FT-j,positive,2
